mag,place,time,url,magType,longitude,latitude,depth
1.76,"16 km SSE of Tres Pinos, CA",1696175036650,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944171,md,-121.276,36.6498333,9.01
4.09,"3 km S of Petrolia, CA",1696174889620,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944166,mw,-124.287,40.2951667,9.8
1.4,"15 km WSW of Susitna North, Alaska",1696174475542,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cledygy,ml,-150.1388,62.1289,46.9
1.1,"7 km NW of The Geysers, CA",1696173999660,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944161,md,-122.8243333,38.8156667,2.3
1.5,"43 km WNW of Tatitlek, Alaska",1696173967204,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clec6hi,ml,-147.4677,60.9495,11.8
1.4,"8 km WSW of Knik, Alaska",1696173637889,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cleayj2,ml,-149.8816,61.4374,31.3
1.04,"6 km WNW of Cobb, CA",1696173601380,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944156,md,-122.7858353,38.8343315,1.82
1.5,"7 km ENE of Ridgeway, Alaska",1696173236627,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cle9i26,ml,-150.9628,60.5566,39.7
0.99,"3 km NW of Anderson Springs, CA",1696172708730,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944151,md,-122.7214966,38.7926674,1.01
2.8,"141 km E of McCarthy, Alaska",1696172680361,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lc40,ml,-140.2621,61.4283,3.02
1.61,"17 km S of Camarillo, CA",1696171664200,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575144,ml,-119.0371667,34.0661667,16.32
1.8,"17 km ESE of Kasilof, Alaska",1696171502930,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cldut5f,ml,-150.9914,60.2613,47.0
1.5,"Southern Yukon Territory, Canada",1696171324271,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cldu66j,ml,-140.2327,61.4167,6.2
1.84000003,"11 km SE of Pāhala, Hawaii",1696171040950,https://earthquake.usgs.gov/earthquakes/eventpage/hv73589272,md,-155.397338867188,19.1299991607666,28.25
0.45,"5 km WNW of The Geysers, CA",1696170777320,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944146,md,-122.8075,38.7921667,3.13
2.5,,1696170724217,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clds10l,ml,-162.3566,54.2582,6.7
1.9,"60 km S of Whites City, New Mexico",1696170634726,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023tfxb,ml(texnet),-104.469,31.636,6.1573
0.99,"6 km NW of The Geysers, CA",1696170559370,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944141,md,-122.7981644,38.8198318,0.43
1.9,Southern Alaska,1696170378655,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cldqr59,ml,-152.352,59.7324,70.7
2.31,"9 km SSE of Maria Antonia, Puerto Rico",1696169994980,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427098,md,-66.8548333333333,17.895,13.12
-0.2,"86 km NNW of Karluk, Alaska",1696169892820,https://earthquake.usgs.gov/earthquakes/eventpage/av91117168,ml,-154.975833333333,58.2976666666667,3.03
1.2,"19 km S of Knik River, Alaska",1696169793680,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cldonu0,ml,-148.9494,61.2888,14.4
4.5,"Western Sichuan, China",1696169772651,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lc3q,mb,100.525,31.776,10.0
0.55,"21 km SW of La Quinta, CA",1696169132220,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575128,ml,-116.4465,33.5165,7.22
1.5,"35 km E of Skwentna, Alaska",1696168880262,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cldlf21,ml,-150.7178,61.9769,10.1
1.14,"4 km NNW of Lake Henshaw, CA",1696168376530,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575120,ml,-116.78,33.2728333,12.44
2.7,Alaska Peninsula,1696168336644,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cldawqh,ml,-154.7419,58.8278,120.5
0.05,"87 km NW of Karluk, Alaska",1696167725860,https://earthquake.usgs.gov/earthquakes/eventpage/av92069216,ml,-155.379,58.1783333333333,1.6
1.6,"62 km SE of Denali National Park, Alaska",1696167289751,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cld74a8,ml,-150.8912,63.1249,129.7
1.16,"15 km ESE of Anza, CA",1696166845580,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575112,ml,-116.52,33.5233333,13.49
1.9,"3 km WSW of Seldovia, Alaska",1696166806821,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cld5eei,ml,-151.7655,59.4235,65.5
2.7,"Andreanof Islands, Aleutian Islands, Alaska",1696166790981,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cld5e4q,ml,-173.4104,50.8392,8.9
2.0,"17 km NW of Ninilchik, Alaska",1696166482113,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cld49y9,ml,-151.8838,60.1664,68.1
1.6,"58 km N of Chickaloon, Alaska",1696166243337,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cld3ex1,ml,-148.2886,62.3153,19.2
1.9,"7 km WSW of Knik, Alaska",1696166241204,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cld3dkx,ml,-149.8656,61.4338,13.0
1.80999994,"9 km ENE of Pāhala, Hawaii",1696165993450,https://earthquake.usgs.gov/earthquakes/eventpage/hv73589257,md,-155.400161743164,19.2430000305176,30.4799995422363
0.68,"8 km NW of The Geysers, CA",1696165836180,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944131,md,-122.8241653,38.8198318,2.28
-1.03,"62 km ENE of Pedro Bay, Alaska",1696165594110,https://earthquake.usgs.gov/earthquakes/eventpage/av92069176,ml,-153.092166666667,60.0233333333333,0.1
1.08,"9 km NW of The Geysers, CA",1696165353150,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944126,md,-122.8241653,38.8376656,1.7
1.99,"7 km SW of Malibu, CA",1696165112340,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575104,ml,-118.8661667,33.968,20.56
4.9,Tonga,1696164854766,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lc3c,mb,-173.7898,-15.9509,76.823
0.73,"7 km NW of The Geysers, CA",1696164714780,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944121,md,-122.8148346,38.8204994,2.98
1.2,Central Alaska,1696164648178,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clcp435,ml,-149.9493,64.1314,7.1
1.7,"39 km NW of Ninilchik, Alaska",1696163916481,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clcmilc,ml,-152.242,60.2604,78.2
1.8,"46 km NNE of Larsen Bay, Alaska",1696163848946,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clcmaam,ml,-153.6711,57.9198,46.3
1.59,"15 km SE of Hidden Valley Lake, CA",1696163630840,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944111,md,-122.4253333,38.719,5.14
1.74,"3 km N of Black Rock, Arkansas",1696163617080,https://earthquake.usgs.gov/earthquakes/eventpage/nm60501158,md,-91.1041666666667,36.1403333333333,10.85
0.62,"4 km NNW of Lake Henshaw, CA",1696163432140,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575096,ml,-116.7811667,33.2783333,9.96
1.5,Central Alaska,1696163110813,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clcjoax,ml,-150.4358,63.0598,95.7
1.19,"6 km W of Arpelar, Oklahoma",1696163094219,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023tfsx,ml,-96.0305,34.93266667,5.07
2.8,Alaska Peninsula,1696162859286,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lfe1,ml,-160.2959,54.8934,35.0
3.2,"79 km ENE of Teller, Alaska",1696162332877,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clcgw5i,ml,-164.9112,65.646,21.5
3.3,"240 km ESE of Chiniak, Alaska",1696162101555,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lc38,ml,-148.6425,56.7426,10.0
0.2,"46 km ESE of Beatty, Nevada",1696162063589,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866613,ml,-116.3076,36.694,9.2
1.99,Puerto Rico region,1696161985410,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427093,md,-66.163,17.9608333333333,15.8
1.6,"47 km NW of Ninilchik, Alaska",1696161745712,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clcerzf,ml,-152.3556,60.3055,89.7
1.44,"46 km ESE of West Yellowstone, Montana",1696161450300,https://earthquake.usgs.gov/earthquakes/eventpage/uu60551217,ml,-110.6006667,44.453,3.51
2.0,,1696161340386,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023tfrz,ml(texnet),-104.42,31.615,6.1573
1.85,"2 km SSE of Pāhala, Hawaii",1696161219710,https://earthquake.usgs.gov/earthquakes/eventpage/hv73589217,md,-155.474166666667,19.185,31.55
3.0,"47 km S of Sand Point, Alaska",1696161050149,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lfdz,ml,-160.3572,54.9188,31.915
4.4,"275 km N of Qamdo, China",1696160823334,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lc36,mb,97.416,33.6069,10.0
1.8,"Kenai Peninsula, Alaska",1696160820640,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clc2xnt,ml,-151.2687,60.7844,54.9
1.2,Central Alaska,1696160587280,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clc23bc,ml,-150.1292,62.1887,4.8
-0.1,"47 km ESE of Beatty, Nevada",1696160425755,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866636,ml,-116.2972,36.7006,8.2
0.74,"3 km NNW of Loma Linda, CA",1696160161340,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575088,ml,-117.2756667,34.0715,10.41
2.0,Central Alaska,1696160080348,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clc08gr,ml,-151.2836,62.6026,88.8
4.3,"277 km N of Qamdo, China",1696160050037,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lc34,mb,97.3249,33.6259,10.0
0.8,"6 km WNW of The Geysers, CA",1696159661570,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944106,md,-122.8190002,38.8003349,2.95
1.2,Central Alaska,1696158987812,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clbwck2,ml,-148.9283,64.9595,17.8
0.3,"46 km ESE of Beatty, Nevada",1696158293654,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866612,ml,-116.3072,36.6937,8.9
1.19,"20 km ESE of Little Lake, CA",1696158274520,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575080,ml,-117.6921667,35.8761667,7.15
2.06,"5 km W of Arpelar, Oklahoma",1696158070939,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023tfqd,ml,-96.02933333,34.93883333,2.28
0.7,"46 km ESE of Beatty, Nevada",1696158037158,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866611,ml,-116.3068,36.6932,9.2
1.48,"16 km NNW of Tehachapi, CA",1696157840010,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575072,ml,-118.5343333,35.2585,6.94
2.1,"62 km SE of Pope-Vannoy Landing, Alaska",1696157662470,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clbj1rb,ml,-153.6557,59.1942,97.6
1.3,"95 km S of McCarthy, Alaska",1696156587461,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clbf75s,ml,-142.6961,60.5858,19.7
2.09,"8 km SSE of Maria Antonia, Puerto Rico",1696156304240,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427088,md,-66.8528333333333,17.9115,12.21
2.83,"9 km SSE of Maria Antonia, Puerto Rico",1696156050900,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427078,md,-66.8503333333333,17.902,12.78
4.6,"35 km E of Ambunti, Papua New Guinea",1696155948876,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lc2p,mb,143.1405,-4.2427,109.324
0.43,Alaska Peninsula,1696155890270,https://earthquake.usgs.gov/earthquakes/eventpage/av91117163,ml,-155.313833333333,58.1773333333333,0.97
1.9,"27 km W of Petersville, Alaska",1696155533734,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clbbecs,ml,-151.3019,62.4771,83.9
1.8,"Andreanof Islands, Aleutian Islands, Alaska",1696155302681,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clbanb0,ml,-176.1563,51.5083,23.7
1.02,"11 km WNW of Davis, Oklahoma",1696154984659,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023tfol,ml,-97.2375,34.52916667,0.5
0.93,"8 km NW of The Geysers, CA",1696154361960,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944096,md,-122.822998,38.8201675,2.1
1.47,"1 km ESE of View Park-Windsor Hills, CA",1696154033220,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575064,ml,-118.3416667,33.9928333,10.22
4.5,south of the Fiji Islands,1696153609355,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lc2j,mb,-179.9792,-24.6677,485.516
0.55,"42 km NE of Adak, Alaska",1696153576860,https://earthquake.usgs.gov/earthquakes/eventpage/av92068991,ml,-176.127333333333,52.0941666666667,-1.74
0.78,"14 km SSW of Tres Pinos, CA",1696153454110,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944091,md,-121.3858333,36.6751667,5.38
0.77,"3 km SSW of Cobb, CA",1696153280090,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944086,md,-122.7301636,38.7970009,-0.69
2.22,Puerto Rico region,1696153184450,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427073,md,-66.855,17.919,13.09
1.4,"61 km NW of Rachel, Nevada",1696153132176,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866608,ml,-116.2733,38.0126,5.7
2.5,"57 km S of Whites City, New Mexico",1696152983525,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023tfnj,ml(texnet),-104.413,31.656,6.0802
1.4,"61 km ENE of Cantwell, Alaska",1696152901112,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clathvv,ml,-147.7483,63.5199,16.4
4.5,South Sandwich Islands region,1696152870697,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ld86,mb,-30.1032,-57.0451,10.0
1.42,"18 km NE of Sula, Montana",1696152636180,https://earthquake.usgs.gov/earthquakes/eventpage/mb90028953,ml,-113.790833333333,45.9398333333333,5.0
1.09,"9 km WNW of Davis, Oklahoma",1696152615460,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023tfnd,ml,-97.217,34.52366667,2.1
1.6,"51 km NNW of Petersville, Alaska",1696150864058,https://earthquake.usgs.gov/earthquakes/eventpage/ak023clam7s5,ml,-151.1063,62.9337,113.1
3.26,"6 km SE of Maria Antonia, Puerto Rico",1696150194350,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427053,md,-66.8501666666667,17.9313333333333,12.08
2.27,"10 km SSE of Maria Antonia, Puerto Rico",1696150079600,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427068,md,-66.8493333333333,17.8938333333333,11.3
1.7,"69 km SE of Denali National Park, Alaska",1696149886601,https://earthquake.usgs.gov/earthquakes/eventpage/ak023claa36n,ml,-150.6028,63.1705,114.2
2.83,"8 km SE of Maria Antonia, Puerto Rico",1696149814920,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427043,md,-66.8405,17.9198333333333,12.05
2.44,"9 km SSE of Maria Antonia, Puerto Rico",1696149764490,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427028,md,-66.8495,17.9038333333333,12.43
2.2,"61 km S of Perryville, Alaska",1696149692875,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cla9f1j,ml,-159.1268,55.3583,16.3
2.79,"9 km SSE of Maria Antonia, Puerto Rico",1696149467240,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427013,md,-66.8491666666667,17.8996666666667,12.18
1.15,"10 km NNW of Big Bear Lake, CA",1696148900550,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575048,ml,-116.9455,34.3301667,9.67
2.66,Puerto Rico region,1696148729070,https://earthquake.usgs.gov/earthquakes/eventpage/pr71427008,md,-66.9216666666667,17.9206666666667,13.84
0.76,"8 km NW of The Geysers, CA",1696148699650,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944081,md,-122.8143311,38.8318329,2.23
2.2,"65 km S of Atka, Alaska",1696148661417,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cla5r7p,ml,-174.3098,51.61,20.3
1.4,,1696148299072,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cla4gib,ml,-149.1892,62.3729,55.3
0.9,"30 km SE of Minto, Alaska",1696148082585,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cla3ng9,ml,-148.889,64.9576,21.3
1.81,"8 km S of Byron, CA",1696147927890,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944076,md,-121.6466667,37.7935,16.2
0.84,"8 km SSW of Idyllwild, CA",1696147490520,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575040,ml,-116.7436667,33.6736667,14.44
2.68,Puerto Rico region,1696145656140,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426998,md,-66.2893333333333,17.9206666666667,9.63
1.27,"27 km SSW of Ocotillo Wells, CA",1696145534040,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575032,ml,-116.233,32.9191667,10.99
3.6,Southeastern Alaska,1696144955542,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cl9jwzj,ml,-136.9015,59.1866,8.2
1.27,"14 km SE of Pinnacles, CA",1696144376070,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944071,md,-121.015,36.4595,2.21
2.1,Puerto Rico region,1696144155840,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426993,md,-66.4103333333333,18.154,10.02
2.41,Puerto Rico region,1696143951020,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426983,md,-66.8531666666667,17.9111666666667,13.01
1.2,"18 km SSW of Alamo, Nevada",1696143588497,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866605,ml,-115.2445,37.2153,0.0
1.26,"18 km ESE of Julian, CA",1696143538560,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575024,ml,-116.4103333,33.0446667,10.24
2.05,"5 km NNE of Ridgely, Tennessee",1696143455060,https://earthquake.usgs.gov/earthquakes/eventpage/nm60553706,md,-89.4691666666667,36.3135,4.95
0.54,"12 km E of Mammoth Lakes, CA",1696143250080,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944066,md,-118.8488333,37.6208333,2.6
1.6,"22 km S of Alamo, Nevada",1696142958586,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866604,ml,-115.2068,37.1666,0.0
0.22,"24 km ENE of Ashford, Washington",1696142849670,https://earthquake.usgs.gov/earthquakes/eventpage/uw61963341,ml,-121.737,46.844833333333334,-1.64
2.53,"2 km ENE of Maria Antonia, Puerto Rico",1696142487060,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426978,md,-66.8696666666667,17.985,11.09
4.7,northern Mid-Atlantic Ridge,1696142225510,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lc1v,mb,-28.9416,43.6977,10.0
0.73,"87 km NW of Karluk, Alaska",1696141949660,https://earthquake.usgs.gov/earthquakes/eventpage/av92068816,ml,-155.394,58.1741666666667,3.25
1.7,,1696141901721,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866603,ml,-115.2038,37.1657,0.0
2.55,Puerto Rico region,1696141237090,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426963,md,-66.8518333333333,17.9306666666667,12.52
1.43,"4 km WSW of Cupertino, CA",1696141174070,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944061,md,-122.0771667,37.3133333,6.11
1.5,"6 km WSW of Susitna, Alaska",1696140849216,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cl8wpkl,ml,-150.6225,61.5188,54.4
2.55,"7 km SE of Maria Antonia, Puerto Rico",1696140445760,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426958,md,-66.8433333333333,17.9315,10.96
1.5,"12 km SE of Middletown, CA",1696139575250,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944056,md,-122.502,38.6878333,5.49
1.0,"33 km SE of Mina, Nevada",1696139457315,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866602,ml,-117.8303,38.1794,7.7
3.26,,1696138989410,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426943,md,-66.2843333333333,17.9398333333333,10.55
0.2,"45 km NW of Indian Springs, Nevada",1696137927747,https://earthquake.usgs.gov/earthquakes/eventpage/nn00866601,ml,-115.9707,36.8977,4.0
1.0,"6 km ENE of Fairmont, Oklahoma",1696137743199,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023tfez,ml,-97.64016667,36.3705,6.01
0.88,"10 km WNW of The Geysers, CA",1696137717720,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944051,md,-122.8528366,38.8216667,2.76
1.62,"10 km WNW of The Geysers, CA",1696137708040,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944046,md,-122.8516667,38.8216667,2.82
3.23,Puerto Rico region,1696137619160,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426933,md,-66.2745,17.9405,7.19
2.0,"55 km S of Whites City, New Mexico",1696137615593,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023tfex,ml(texnet),-104.286,31.683,6.9028
1.05,"11 km WNW of Davis, Oklahoma",1696137558449,https://earthquake.usgs.gov/earthquakes/eventpage/ok2023tfew,ml,-97.23666667,34.52933333,2.59
1.90999997,"13 km N of Pāhala, Hawaii",1696137425400,https://earthquake.usgs.gov/earthquakes/eventpage/hv73589092,md,-155.501663208008,19.3266658782959,-0.579999983310699
1.8,"53 km SE of Lowell Point, Alaska",1696136816652,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cl89o0c,ml,-148.7826,59.7303,4.1
2.59,"7 km SE of Maria Antonia, Puerto Rico",1696136717200,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426928,md,-66.8466666666667,17.923,11.42
0.34,"6 km WNW of Cobb, CA",1696136688850,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944041,md,-122.7841644,38.8370018,1.61
2.57,"9 km SSE of Maria Antonia, Puerto Rico",1696136633260,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426923,md,-66.8543333333333,17.9,12.66
2.49,"7 km SE of Maria Antonia, Puerto Rico",1696135956570,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426918,md,-66.8446666666667,17.9248333333333,12.3
2.68,"8 km SSE of Maria Antonia, Puerto Rico",1696135861960,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426898,md,-66.8498333333333,17.9158333333333,12.13
2.55,Puerto Rico region,1696135762510,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426893,md,-66.854,17.9276666666667,13.12
1.9,"64 km SSW of Adak, Alaska",1696135655446,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cl7wz48,ml,-177.0082,51.3462,25.6
1.7,"44 km SE of Pedro Bay, Alaska",1696135505823,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cl7whgf,ml,-153.4641,59.5503,10.8
2.45,"19 km WSW of Ferndale, CA",1696135359490,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944036,md,-124.4713333,40.5023333,28.98
1.22,"2 km S of Hockinson, Washington",1696135164700,https://earthquake.usgs.gov/earthquakes/eventpage/uw61963331,ml,-122.49133333333333,45.718333333333334,15.71
2.77,"9 km SSE of Maria Antonia, Puerto Rico",1696134795790,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426878,md,-66.8516666666667,17.8963333333333,12.29
1.52,"6 km NNE of Orinda, CA",1696134673770,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944031,md,-122.1648333,37.934,0.42
2.1,"59 km S of Whites City, New Mexico",1696134539603,https://earthquake.usgs.gov/earthquakes/eventpage/tx2023tfdf,ml(texnet),-104.425,31.644,6.8771
4.6,"41 km NE of Onagawa Chō, Japan",1696134350848,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lc0v,mb,141.8163,38.6796,60.588
2.9,"79 km SSE of Atka, Alaska",1696134057704,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lf7m,ml,-173.8558,51.5108,35.0
2.0,,1696133856880,https://earthquake.usgs.gov/earthquakes/eventpage/hv73589072,md,-155.386337280273,19.2495002746582,32.8699989318848
2.41,"7 km SE of Maria Antonia, Puerto Rico",1696133830440,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426868,md,-66.8453333333333,17.9238333333333,12.8
0.7,"7 km WNW of Cobb, CA",1696133627720,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944026,md,-122.8061676,38.8353348,2.15
1.7,,1696133515642,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cl7pawj,ml,-153.9708,59.5966,12.4
2.79,"8 km SSE of Maria Antonia, Puerto Rico",1696133429850,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426863,md,-66.8488333333333,17.9083333333333,11.94
4.9,"113 km ESE of Pangai, Tonga",1696133061612,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ld78,mb,-173.4047,-20.3051,10.0
2.49,"7 km SW of Guánica, Puerto Rico",1696133059860,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426858,md,-66.9651666666667,17.9341666666667,16.18
2.2,"3 km S of Maria Antonia, Puerto Rico",1696133028050,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426848,md,-66.8831666666667,17.9436666666667,15.34
5.3,"12 km S of Cicurug, Indonesia",1696132824239,https://earthquake.usgs.gov/earthquakes/eventpage/us6000lc08,mb,106.7908,-6.8967,109.859
0.66,"4 km NNW of Lake Henshaw, CA",1696132520570,https://earthquake.usgs.gov/earthquakes/eventpage/ci40575016,ml,-116.7778333,33.2728333,12.22
3.4,"91 km SSW of Sand Point, Alaska",1696132333915,https://earthquake.usgs.gov/earthquakes/eventpage/us6000ld63,ml,-160.9673,54.5565,47.965
1.06,"7 km NW of The Geysers, CA",1696131943040,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944021,md,-122.8198318,38.8176651,2.27
2.0,"46 km NE of Aleneva, Alaska",1696131894704,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cl7axum,ml,-152.3313,58.3473,37.4
2.68,Puerto Rico region,1696131881050,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426833,md,-66.8481666666667,17.907,12.45
1.64,"4 km WSW of Cupertino, CA",1696131853950,https://earthquake.usgs.gov/earthquakes/eventpage/nc73944016,md,-122.077,37.3148333,6.43
1.9,"93 km SW of Adak, Alaska",1696131710510,https://earthquake.usgs.gov/earthquakes/eventpage/ak023cl7aadn,ml,-177.683,51.3436,13.2
2.13,"5 km SE of Maria Antonia, Puerto Rico",1696131367130,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426838,md,-66.8516666666667,17.9498333333333,13.1
2.23,Puerto Rico region,1696131339950,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426813,md,-66.8445,17.9183333333333,5.95
3.43,"61 km N of Culebra, Puerto Rico",1696131081690,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426798,md,-65.2931666666667,18.8626666666667,15.74
2.84,,1696130803570,https://earthquake.usgs.gov/earthquakes/eventpage/pr71426793,md,-66.8528333333333,18.0093333333333,13.16
